Nombre,Equipo,Posicion,Estadistica,Valor,Temporada,Imagen
Enzo Loiodice,Las Palmas,Centrocampista,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/enz/large/42449.png
Iribas,Fuenlabrada,Defensa,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/iri/large/19658.png
Alejandro Francés,Real Zaragoza,Defensa,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/47047.png
Josep Chavarría,Real Zaragoza,Defensa,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/47674.png
Yuri,Ponferradina,Delantero,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yur/large/19310.png
Julen Lobete,R. Sociedad B,Delantero,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jul/large/47145.png
Medina,Ponferradina,Centrocampista,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/med/large/25582.png
Olaetxea,SD Amorebieta,Centrocampista,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/ola/large/31835.png
Álex Alegría,Burgos CF,Delantero,faltas-recibidas,38,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/28596.png
Jesé,Las Palmas,Delantero,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jes/large/19590.png
Urko Gonzalez,R. Sociedad B,Defensa,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/u/urk/large/47924.png
Jimmy Suárez,Oviedo,Centrocampista,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jim/large/44266.png
Adrián Diéguez,Fuenlabrada,Defensa,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/adr/large/36068.png
José Luis Rodriguez,Sporting,Centrocampista,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/36151.png
Gonzalo Plata,Real Valladolid,Centrocampista,faltas-recibidas,37,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gon/large/43140.png
Nacho Gil,Cartagena,Centrocampista,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nac/large/33524.png
Escassi,Málaga,Centrocampista,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/esc/large/18720.png
Guruzeta,SD Amorebieta,Delantero,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gur/large/33618.png
Alende,Lugo,Defensa,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/34021.png
Sergi Enrich,Ponferradina,Delantero,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/enr/large/19137.png
Curro Sánchez,Almería,Centrocampista,faltas-recibidas,36,2021_2022,https://as01.epimg.net/img/silueta-generica.png
Enric Gallego,Tenerife,Delantero,faltas-cometidas,89,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/enr/large/42494.png
Álex Baena,Girona,Centrocampista,faltas-cometidas,78,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/47024.png
Yann Bodiger,Cartagena,Centrocampista,faltas-cometidas,77,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/y/yan/large/25772.png
Samuel Costa,Almería,Centrocampista,faltas-cometidas,73,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sam/large/47300.png
Dani Escriche,Huesca,Delantero,faltas-cometidas,71,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dan/large/40012.png
Chris Ramos,Lugo,Delantero,faltas-cometidas,71,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/chr/large/40836.png
Roque Mesa,Real Valladolid,Centrocampista,faltas-cometidas,65,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/roq/large/25737.png
Aitor Sanz,Tenerife,Centrocampista,faltas-cometidas,64,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ait/large/17579.png
Victor Meseguer,Mirandés,Centrocampista,faltas-cometidas,63,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/47780.png
Stuani,Girona,Delantero,faltas-cometidas,63,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/stu/large/19119.png
Florian Miguel,Huesca,Defensa,faltas-cometidas,62,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/f/flo/large/42587.png
Javi Hernández,Leganés,Defensa,faltas-cometidas,60,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jav/large/43451.png
Guerrero,UD Ibiza-Eivissa,Delantero,faltas-cometidas,60,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gue/large/19258.png
Escassi,Málaga,Centrocampista,faltas-cometidas,59,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/esc/large/18720.png
Cristobal,Fuenlabrada,Centrocampista,faltas-cometidas,59,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/cri/large/18521.png
Palencia,Leganés,Defensa,faltas-cometidas,58,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pal/large/30458.png
Sadiq,Almería,Delantero,faltas-cometidas,58,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/sad/large/33635.png
Sergi Cardona,Las Palmas,Defensa,faltas-cometidas,58,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/48858.png
Molina,UD Ibiza-Eivissa,Centrocampista,faltas-cometidas,57,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/mol/large/18654.png
Djurdevic,Sporting,Delantero,faltas-cometidas,57,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dju/large/27707.png
Sergio Bermejo ,Real Zaragoza,Centrocampista,faltas-cometidas,57,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/44010.png
Sergio Castel,UD Ibiza-Eivissa,Delantero,faltas-cometidas,57,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/49033.png
Naranjo,Ponferradina,Delantero,faltas-cometidas,56,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/n/nar/large/22117.png
Elady,Tenerife,Centrocampista,faltas-cometidas,56,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/ela/large/22109.png
Pierre Cornud,Oviedo,Defensa,faltas-cometidas,55,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pie/large/40199.png
Jaime Seoane,Huesca,Centrocampista,faltas-cometidas,54,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jai/large/40751.png
Íñigo Orozco,SD Amorebieta,Delantero,faltas-cometidas,54,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/i/ini/large/48874.png
Tejera,Cartagena,Centrocampista,faltas-cometidas,54,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/t/tej/large/17931.png
Guruzeta,SD Amorebieta,Delantero,faltas-cometidas,54,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gur/large/33618.png
Borja Sanchez,Oviedo,Centrocampista,faltas-cometidas,53,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/44265.png
Mohamed Bouldini,Fuenlabrada,Delantero,faltas-cometidas,52,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/moh/large/50037.png
Mumo,Burgos CF,Centrocampista,faltas-cometidas,51,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/miq/large/49516.png
Costas,Oviedo,Defensa,faltas-cometidas,51,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/d/dav/large/23030.png
Alende,Lugo,Defensa,faltas-cometidas,51,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/34021.png
Medina,Ponferradina,Centrocampista,faltas-cometidas,50,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/m/med/large/25582.png
Brandon,Málaga,Delantero,faltas-cometidas,49,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bra/large/25934.png
Borja Bastón,Oviedo,Delantero,faltas-cometidas,49,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bor/large/18721.png
César De la Hoz,Almería,Centrocampista,faltas-cometidas,48,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/c/ces/large/19955.png
Ramazani,Almería,Delantero,faltas-cometidas,48,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/lar/large/47103.png
Oier Luengo,SD Amorebieta,Defensa,faltas-cometidas,48,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/oie/large/36626.png
Pol Lozano,Girona,Centrocampista,faltas-cometidas,48,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pol/large/46047.png
Brugman,Oviedo,Centrocampista,faltas-cometidas,48,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/bru/large/31501.png
Álex López,Mirandés,Centrocampista,faltas-cometidas,47,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/42722.png
José Corpas,Eibar,Centrocampista,faltas-cometidas,47,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/40264.png
Víctor Mollejo,Tenerife,Delantero,faltas-cometidas,47,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/v/vic/large/43320.png
Alejandro Francés,Real Zaragoza,Defensa,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/ale/large/47047.png
Lucas Ahijado,Oviedo,Defensa,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/l/luc/large/28080.png
Álvaro Lemos,Las Palmas,Defensa,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/31456.png
Bernardo,Girona,Defensa,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/b/ber/large/18008.png
Xeber Alkain,R. Sociedad B,Delantero,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/x/xeb/large/48866.png
Genaro,Málaga,Defensa,faltas-cometidas,46,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gen/large/40766.png
Elgezabal,Burgos CF,Centrocampista,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/e/elg/large/33383.png
Sergio Álvarez,Eibar,Centrocampista,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/s/ser/large/19292.png
Olaetxea,SD Amorebieta,Centrocampista,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/o/ola/large/31835.png
Gustavo Blanco,Eibar,Delantero,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/g/gus/large/37354.png
Josep Señé,Lugo,Centrocampista,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/28070.png
Juan Ibiza,UD Ibiza-Eivissa,Defensa,faltas-cometidas,45,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jua/large/42858.png
José Gragera,Sporting,Centrocampista,faltas-cometidas,44,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/j/jos/large/45749.png
Álvaro Peña,SD Amorebieta,Centrocampista,faltas-cometidas,44,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/a/alv/large/22513.png
Petrovic,Real Zaragoza,Centrocampista,faltas-cometidas,44,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/p/pet/large/17524.png
Rubén Pulido ,Fuenlabrada,Defensa,faltas-cometidas,43,2021_2022,https://as01.epimg.net/img/comunes/fotos/fichas/deportistas/r/rub/large/47781.png
